date,price
2017-10-05,77.41947913898485
2017-10-06,83.09505399280096
2017-10-07,83.14742145035132
2017-10-08,77.63929424250465
2017-10-09,77.13185361342317
2017-10-10,77.19273927392739
2017-10-11,77.65714285714286
2017-10-12,78.29432105333156
2017-10-13,83.39573617588275
2017-10-14,83.82864348287762
2017-10-15,77.71500664010624
2017-10-16,77.08883013879709
2017-10-17,77.12485152435
2017-10-18,77.25678882151331
2017-10-19,77.53198786439783
2017-10-20,83.26500461680517
2017-10-21,83.52140793275545
2017-10-22,77.55342105263158
2017-10-23,77.05582556153948
2017-10-24,77.1929686475141
2017-10-25,77.28921183555904
2017-10-26,77.5692025664528
2017-10-27,83.47675180091683
2017-10-28,83.74960835509138
2017-10-29,78.10451275343361
2017-10-30,77.87828131121849
2017-10-31,78.27138758476787
2017-11-01,77.51239561586638
2017-11-02,77.19132819642158
2017-11-03,82.73831897676847
2017-11-04,83.03638253638253
2017-11-05,77.0508783344177
2017-11-06,76.45221354166667
2017-11-07,76.40906722251172
2017-11-08,76.63409238776838
2017-11-09,76.89720234222511
2017-11-10,82.33368078175896
2017-11-11,82.65407089988314
2017-11-12,76.82368283776735
2017-11-13,76.40703125
2017-11-14,76.4372068785826
2017-11-15,76.45388223032829
2017-11-16,76.61903520208605
2017-11-17,82.25747096437426
2017-11-18,82.46660602910603
2017-11-19,76.54966714528129
2017-11-20,76.37486965589156
2017-11-21,76.31538461538462
2017-11-22,76.33611473272491
2017-11-23,76.55717825009779
2017-11-24,82.21077344463284
2017-11-25,82.47513309959746
2017-11-26,76.70644111906311
2017-11-27,76.51826335629794
2017-11-28,76.48803952158086
2017-11-29,76.63807667316439
2017-11-30,76.68691467221645
2017-12-01,83.38447488584475
2017-12-02,83.50945857795173
2017-12-03,78.29711751662971
2017-12-04,78.0426614481409
2017-12-05,78.62804957599478
2017-12-06,79.76896912611198
2017-12-07,80.04587757242102
2017-12-08,84.55586261350177
2017-12-09,84.50828511309837
2017-12-10,79.04682186764322
2017-12-11,77.321866041178
2017-12-12,77.20885993485342
2017-12-13,77.23764828575153
2017-12-14,77.37830791291879
2017-12-15,83.02310101801096
2017-12-16,83.0871721257993
2017-12-17,77.52956533089674
2017-12-18,77.64887787056368
2017-12-19,77.74977168949772
2017-12-20,77.68068983538019
2017-12-21,78.0041868376292
2017-12-22,86.04305592018902
2017-12-23,86.6213834823777
2017-12-24,83.10046082949309
2017-12-25,82.61321748288573
2017-12-26,81.67413656736093
2017-12-27,81.69151603113868
2017-12-28,82.24485216473073
2017-12-29,88.26878306878307
2017-12-30,89.49006095944871
2017-12-31,89.39137358991374
2018-01-01,86.9001841136244
2018-01-02,84.58959916164527
2018-01-03,83.42246338912133
2018-01-04,83.22508164598302
2018-01-05,88.32478187263966
2018-01-06,88.13739763421292
2018-01-07,82.77754677754677
2018-01-08,80.50913094158788
2018-01-09,80.31968911917099
2018-01-10,80.20644576753818
2018-01-11,80.31198240165631
2018-01-12,85.32526220380682
2018-01-13,85.02356292076644
2018-01-14,80.46268270598888
2018-01-15,80.0983331179739
2018-01-16,79.99457364341086
2018-01-17,112.26530612244898
2018-01-18,110.30279291553134
2018-01-19,120.6067488047076
2018-01-20,121.14804673238409
2018-01-21,105.53887419165197
2018-01-22,101.9418050639804
2018-01-23,101.50385880142272
2018-01-24,101.80535475234271
2018-01-25,103.5576433340216
2018-01-26,114.43992718446601
2018-01-27,114.98276657947376
2018-01-28,102.93817004922123
2018-01-29,100.50566379700952
2018-01-30,100.3571153599384
2018-01-31,99.9574684187139
2018-02-01,101.31422683068203
2018-02-02,111.672360683282
2018-02-03,112.74476505720659
2018-02-04,101.65337010196883
2018-02-05,100.42458792911141
2018-02-06,99.57790351037293
2018-02-07,99.70359756097561
2018-02-08,100.56871508379888
2018-02-09,109.98572377158034
2018-02-10,110.71330008880388
2018-02-11,101.16694501541623
2018-02-12,100.56611413387321
2018-02-13,100.572388247112
2018-02-14,101.94401728410752
2018-02-15,102.00025354969574
2018-02-16,109.84073758120611
2018-02-17,109.6932056663169
2018-02-18,100.33151974569019
2018-02-19,99.08833752846698
2018-02-20,98.906401580933
2018-02-21,99.43510021733881
2018-02-22,100.47868731108507
2018-02-23,109.27907728095116
2018-02-24,109.81132566153046
2018-02-25,100.6231320617179
2018-02-26,99.27832366520659
2018-02-27,98.57852348993289
2018-02-28,98.43503480278422
2018-03-01,100.20322959483265
2018-03-02,108.12837878696257
2018-03-03,107.86123414841333
2018-03-04,99.70654772316483
2018-03-05,98.28290867449184
2018-03-06,116.44752171691364
2018-03-07,116.49023617217054
2018-03-08,117.88015922899643
2018-03-09,128.42794182459232
2018-03-10,128.50695057369813
2018-03-11,117.40684803972277
2018-03-12,116.25848616881143
2018-03-13,115.96386512330146
2018-03-14,116.11290811685029
2018-03-15,117.67999167187175
2018-03-16,129.23400747417014
2018-03-17,129.90565826330533
2018-03-18,118.69718756608162
2018-03-19,117.17249154453214
2018-03-20,116.70364726201362
2018-03-21,116.56580815250456
2018-03-22,117.55986922762567
2018-03-23,129.4918998527246
2018-03-24,129.99585018088956
2018-03-25,123.18215806418112
2018-03-26,123.44450180691791
2018-03-27,124.23913043478261
2018-03-28,126.60536277602523
2018-03-29,131.75058639562158
2018-03-30,138.6001872659176
2018-03-31,138.29960455919982
2018-04-01,125.31497844827587
2018-04-02,117.08827697914558
2018-04-03,115.99720251773404
2018-04-04,116.13633633633634
2018-04-05,116.79695740365112
2018-04-06,125.79900020828994
2018-04-07,126.12436310699802
2018-04-08,116.52107925801012
2018-04-09,115.8853893263342
2018-04-10,115.43914680050189
2018-04-11,115.4378315809781
2018-04-12,116.17556357958426
2018-04-13,125.13361812040533
2018-04-14,125.25527468152866
2018-04-15,115.7850983431838
2018-04-16,115.1205468900443
2018-04-17,124.53903173500116
2018-04-18,125.01699255121042
2018-04-19,126.10928896337084
2018-04-20,139.78363257871456
2018-04-21,141.31115908784238
2018-04-22,129.01927437641723
2018-04-23,126.45788906193842
2018-04-24,124.83652722598738
2018-04-25,124.20562471184878
2018-04-26,125.01000232612235
2018-04-27,138.1334144856969
2018-04-28,139.42726015340122
2018-04-29,130.65332187154613
2018-04-30,129.59543617779892
2018-05-01,128.59623717217787
2018-05-02,127.0189701897019
2018-05-03,124.68926618049225
2018-05-04,134.45766643470193
2018-05-05,134.07733644859812
2018-05-06,123.73739688359304
2018-05-07,123.80156569094622
2018-05-08,123.8161180476731
2018-05-09,123.87693011552099
2018-05-10,124.25418799441601
2018-05-11,134.18903233447827
2018-05-12,134.8233341237847
2018-05-13,124.98905483981302
2018-05-14,116.36875583071834
2018-05-15,111.55262777938204
2018-05-16,110.87033299697275
2018-05-17,113.53959215082725
2018-05-18,128.88529332007593
2018-05-19,129.2848885988627
2018-05-20,113.11177706857632
2018-05-21,110.15136197697277
2018-05-22,109.53751872531663
2018-05-23,110.33969093693443
2018-05-24,112.18548328089558
2018-05-25,126.68252911813644
2018-05-26,127.28108663981489
2018-05-27,110.29313809933964
2018-05-28,107.50922706606045
2018-05-29,106.99163453369061
2018-05-30,107.59732774430181
2018-05-31,108.25094288793103
2018-06-01,119.78973192064282
2018-06-02,119.97502683363149
2018-06-03,107.82955418908531
2018-06-04,106.26930308728089
2018-06-05,105.58189192413217
2018-06-06,105.23429531409371
2018-06-07,106.31874499167849
2018-06-08,118.38046916183447
2018-06-09,118.62866666666666
2018-06-10,106.47022537103769
2018-06-11,104.62093145561853
2018-06-12,104.44005087293328
2018-06-13,104.43037388586642
2018-06-14,105.3373833421377
2018-06-15,116.78863692383534
2018-06-16,116.63269468479605
2018-06-17,104.58307719074406
2018-06-18,103.50881669218121
2018-06-19,103.21589826900454
2018-06-20,103.56318033890697
2018-06-21,104.53572046358761
2018-06-22,118.56154374570662
2018-06-23,118.76962436041433
2018-06-24,106.1568356109093
2018-06-25,105.12879128285779
2018-06-26,106.06411408039524
2018-06-27,112.35954926321872
2018-06-28,119.06495758251285
2018-06-29,131.351947802725
2018-06-30,131.3109451161613
2018-07-01,115.97417670905759
2018-07-02,110.423888224421
2018-07-03,109.76601038511467
2018-07-04,112.5306446317172
2018-07-05,115.29251586098478
2018-07-06,126.11059071482934
2018-07-07,127.58864874363029
2018-07-08,113.45139546543368
2018-07-09,103.22258671685937
2018-07-10,102.39679294016358
2018-07-11,103.9109692396982
2018-07-12,106.58555979643766
2018-07-13,115.67997403440441
2018-07-14,116.12956169144623
2018-07-15,102.74221040060797
2018-07-16,100.32855915210541
2018-07-17,100.11794668628671
2018-07-18,99.66388025981361
2018-07-19,100.18383311603651
2018-07-20,110.05232096243333
2018-07-21,109.91633891448477
2018-07-22,99.64485310360062
2018-07-23,99.2863751514484
2018-07-24,99.09590019784568
2018-07-25,99.1791489596556
2018-07-26,99.04000221312383
2018-07-27,108.3159398000659
2018-07-28,108.75183320564737
2018-07-29,98.94910114793156
2018-07-30,98.71139715741485
2018-07-31,98.62448979591836
2018-08-01,97.82976684765251
2018-08-02,98.04991733774199
2018-08-03,107.36799358803098
2018-08-04,107.60577997764649
2018-08-05,98.19092506790223
2018-08-06,97.29745690572462
2018-08-07,97.19463906581741
2018-08-08,97.23369277936357
2018-08-09,97.65290519877676
2018-08-10,106.85580563735802
2018-08-11,107.19504045941008
2018-08-12,101.24115519385103
2018-08-13,100.83370150099122
2018-08-14,101.07611400135715
2018-08-15,101.39419157608695
2018-08-16,101.39055502012586
2018-08-17,110.42824833201402
2018-08-18,110.88710498049636
2018-08-19,101.3565673071505
2018-08-20,100.7261797752809
2018-08-21,100.59958482944344
2018-08-22,100.54726061894901
2018-08-23,100.89693843220815
2018-08-24,110.24264994119953
2018-08-25,110.39609810479375
2018-08-26,100.93611111111112
2018-08-27,100.67592746631176
2018-08-28,100.62466784765279
2018-08-29,100.69723499750651
2018-08-30,101.15265265265265
2018-08-31,111.30218676782327
2018-09-01,134.2909845515333
2018-09-02,107.87002926493372
2018-09-03,107.7235185399099
2018-09-04,107.30211881531089
2018-09-05,107.29359708485164
2018-09-06,107.49400104329682
2018-09-07,117.34927782001053
2018-09-08,134.35316463093918
2018-09-09,108.07502450839051
2018-09-10,107.60383662653379
2018-09-11,107.41926753426235
2018-09-12,107.45531080613539
2018-09-13,107.74221342492868
2018-09-14,116.99113849765259
2018-09-15,133.9934931707603
2018-09-16,107.29912651125123
2018-09-17,107.27282633631567
2018-09-18,107.19624456148385
2018-09-19,107.36833026678933
2018-09-20,108.7311306987333
2018-09-21,117.71452116075108
2018-09-22,134.74570588235295
2018-09-23,107.60276748494674
2018-09-24,107.1853616532721
2018-09-25,107.08566674317191
2018-09-26,106.96918044077135
2018-09-27,107.21751168022149
2018-09-28,116.62983393334108
2018-09-29,133.5362276837468
2018-09-30,107.52149736299015
2018-10-01,107.01874140302614
2018-10-02,107.0
2018-10-03,107.01014152294735
2018-10-04,107.45972767135933
2018-10-05,119.08957654723127
2018-10-06,135.99293801797594
2018-10-07,108.39359480157809
2018-10-08,110.35837023914969
2018-10-09,110.3706748683977
2018-10-10,110.7066232998226
2018-10-11,111.29290671685683
2018-10-12,118.00070109838748
2018-10-13,135.0225851285615
2018-10-14,108.4731973570813
2018-10-15,106.88923815511231
2018-10-16,106.99584353470364
2018-10-17,106.9609525974764
2018-10-18,107.24197221589615
2018-10-19,116.93494402558831
2018-10-20,133.67102558245773
2018-10-21,107.19243027888446
2018-10-22,107.42030636068561
2018-10-23,108.51811676510677
2018-10-24,109.17966486793524
2018-10-25,109.48057038972844
2018-10-26,117.00715055899211
2018-10-27,133.31348263771068
2018-10-28,107.23059566787003
2018-10-29,106.65009291063686
2018-10-30,106.95267304445694
2018-10-31,108.15566940659835
2018-11-01,107.4774230008477
2018-11-02,115.59100400699813
2018-11-03,132.10419828022256
2018-11-04,105.2303308001788
2018-11-05,104.0336959553696
2018-11-06,104.08152446850065
2018-11-07,104.05715400914464
2018-11-08,104.48413362333389
2018-11-09,113.89922437363987
2018-11-10,134.37984642497483
2018-11-11,107.03048242851744
2018-11-12,106.5697564659241
2018-11-13,106.53155874394311
2018-11-14,106.53405514289311
2018-11-15,106.74765649575338
2018-11-16,115.90680958385876
2018-11-17,134.24711665721307
2018-11-18,106.59177374653565
2018-11-19,106.21536523929471
2018-11-20,106.25250362159098
2018-11-21,106.23781332661544
2018-11-22,106.52393851581202
2018-11-23,115.66185735887096
2018-11-24,134.17683654873375
2018-11-25,106.63204934541793
2018-11-26,106.3006988604168
2018-11-27,106.32882230754706
2018-11-28,106.36792096652404
2018-11-29,106.62080030200076
2018-11-30,116.32704402515724
2018-12-01,134.84114796400024
2018-12-02,107.63758811681772
2018-12-03,107.57791921356103
2018-12-04,108.33889974163463
2018-12-05,110.89953963549222
2018-12-06,114.99746771334515
2018-12-07,122.2493816198389
2018-12-08,140.72582789843602
2018-12-09,111.36525135441603
2018-12-10,107.54820415879017
2018-12-11,106.63744090765837
2018-12-12,106.60238305383936
2018-12-13,106.89161722004798
2018-12-14,115.77845220030349
2018-12-15,134.3641698744242
2018-12-16,107.17514195583597
2018-12-17,107.01117777076097
2018-12-18,107.17708333333333
2018-12-19,107.33438585412063
2018-12-20,108.22688172043011
2018-12-21,120.18898884946782
2018-12-22,138.93696093353628
2018-12-23,113.51017552785551
2018-12-24,114.78381134480561
2018-12-25,114.65746068277714
2018-12-26,113.96739200205404
2018-12-27,115.3112169380269
2018-12-28,126.16338684619369
2018-12-29,147.04652673987914
2018-12-30,123.71748878923766
2018-12-31,127.88257772020725
2019-01-01,121.30034766932783
2019-01-02,118.06371828465521
2019-01-03,113.96849690708501
2019-01-04,120.71322219394249
2019-01-05,121.0826744259599
2019-01-06,113.94438116932422
2019-01-07,112.35197264264454
2019-01-08,110.74197049996808
2019-01-09,110.2381562099872
2019-01-10,110.34092654210392
2019-01-11,117.8595929860489
2019-01-12,143.78590094971
2019-01-13,110.27432665856311
2019-01-14,110.05084637496007
2019-01-15,110.01506639427988
2019-01-16,110.04725716840156
2019-01-17,96.09834381820517
2019-01-18,104.06520343986651
2019-01-19,156.0006371861858
2019-01-20,95.96283480712546
2019-01-21,95.70898387509598
2019-01-22,95.75054368683638
2019-01-23,95.94703172978505
2019-01-24,95.9173067076293
2019-01-25,103.83889955214332
2019-01-26,155.7462193417207
2019-01-27,95.84180212466403
2019-01-28,95.66342835229452
2019-01-29,95.66376440460948
2019-01-30,95.58817507038648
2019-01-31,95.79585571757482
2019-02-01,103.04403481822837
2019-02-02,154.8682337992376
2019-02-03,95.34125766871166
2019-02-04,95.03873598369012
2019-02-05,95.02142857142857
2019-02-06,81.92188926374281
2019-02-07,82.58803445948628
2019-02-08,93.33528679805724
2019-02-09,110.44066981812355
2019-02-10,83.02484846051945
2019-02-11,82.03227360308286
2019-02-12,82.55843269500984
2019-02-13,82.701658567929
2019-02-14,83.98746182285807
2019-02-15,94.44320327882026
2019-02-16,112.34433262499499
2019-02-17,84.1137130462725
2019-02-18,83.12647047014896
2019-02-19,83.3312053320485
2019-02-20,83.93835588932171
2019-02-21,83.94167034909412
2019-02-22,94.3662248995984
2019-02-23,111.48745893100408
2019-02-24,84.04776430922372
2019-02-25,83.44799486170768
2019-02-26,83.66663990365315
2019-02-27,84.6885140562249
2019-02-28,84.90607934468359
2019-03-01,100.59471188620108
2019-03-02,118.92846539618857
2019-03-03,90.147935180345
2019-03-04,88.47140158366494
2019-03-05,87.94511190581429
2019-03-06,86.9796213674183
2019-03-07,87.41952729319077
2019-03-08,97.93914057161233
2019-03-09,114.83294570534926
2019-03-10,87.70480668756531
2019-03-11,86.88259873839849
2019-03-12,87.09161041465767
2019-03-13,87.12042284657744
2019-03-14,87.75853334941503
2019-03-15,98.40977413391207
2019-03-16,116.29793037060806
2019-03-17,88.50735471425126
2019-03-18,87.86451301832209
2019-03-19,87.68501406187224
2019-03-20,87.8154278826838
2019-03-21,88.47715674850323
2019-03-22,99.47088841563868
2019-03-23,116.6141785957737
2019-03-24,88.37137346299124
2019-03-25,87.86370757180157
2019-03-26,87.94733882305684
2019-03-27,88.08222150779618
2019-03-28,88.76168468432263
2019-03-29,99.59576434656807
2019-03-30,116.74959910198845
2019-03-31,88.67277329155117
2019-04-01,89.79972675399823
2019-04-02,90.16120218579235
2019-04-03,90.32099360906788
2019-04-04,91.10373377275833
2019-04-05,101.75627009646303
2019-04-06,118.87000280684872
2019-04-07,91.31854352544008
2019-04-08,90.67896026676308
2019-04-09,90.86307636743048
2019-04-10,91.04075159593688
2019-04-11,91.55663521381248
2019-04-12,102.83982979406687
2019-04-13,120.01622206200433
2019-04-14,94.16154959009806
2019-04-15,94.3762853470437
2019-04-16,94.48542051570408
2019-04-17,96.20276405126351
2019-04-18,101.43629204002089
2019-04-19,110.56361226047483
2019-04-20,127.37404304781755
2019-04-21,96.95854256216607
2019-04-22,92.79781727721382
2019-04-23,91.91412052836552
2019-04-24,92.09614457831326
2019-04-25,92.86939218523878
2019-04-26,104.95115185140514
2019-04-27,122.06935975609755
2019-04-28,94.51040913109878
2019-04-29,92.10092774810234
2019-04-30,92.6645490732178
2019-05-01,95.98817567567568
2019-05-02,96.06088145407753
2019-05-03,108.64469821866581
2019-05-04,124.05474452554745
2019-05-05,94.5791459303259
2019-05-06,92.42523664367079
2019-05-07,92.82389508301917
2019-05-08,92.98069978332397
2019-05-09,93.59780122778157
2019-05-10,104.30091868255306
2019-05-11,121.07933394708402
2019-05-12,93.20918572001605
2019-05-13,91.47507719453021
2019-05-14,92.1541198072068
2019-05-15,92.82008295886622
2019-05-16,93.25573222721512
2019-05-17,104.79214195183776
2019-05-18,105.23545339324806
2019-05-19,92.68458347735914
2019-05-20,92.19622076276069
2019-05-21,92.13526904021201
2019-05-22,92.41658025118102
2019-05-23,93.13768867381035
2019-05-24,104.9500518492914
2019-05-25,105.46814149095518
2019-05-26,93.4694665284019
2019-05-27,94.28678419172715
2019-05-28,97.26339440027652
2019-05-29,107.54729807581519
2019-05-30,121.62363175481046
2019-05-31,174.094941813573
2019-06-01,182.80723585666553
2019-06-02,125.66171217882244
2019-06-03,95.3276299112801
2019-06-04,93.44584629565618
2019-06-05,92.93490033413988
2019-06-06,93.19506855628529
2019-06-07,105.06561815877406
2019-06-08,105.29600184353036
2019-06-09,93.07858048162231
2019-06-10,92.6854476322157
2019-06-11,94.62000230441295
2019-06-12,95.7188616200023
2019-06-13,96.46819910127896
2019-06-14,107.57316511118792
2019-06-15,106.9594423320659
2019-06-16,93.12633944002765
2019-06-17,92.67905288627722
2019-06-18,92.33621384952184
2019-06-19,92.46549141606175
2019-06-20,92.96917847678304
2019-06-21,104.16614817375273
2019-06-22,104.4677382186888
2019-06-23,92.94630717824634
2019-06-24,92.61216730038022
2019-06-25,92.62628182970388
2019-06-26,93.26615969581749
2019-06-27,95.85476437377578
2019-06-28,108.60513884088029
2019-06-29,109.0532319391635
2019-06-30,97.51071552022123
2019-07-01,100.67818873142068
2019-07-02,100.88748703767715
2019-07-03,104.01428736029496
2019-07-04,108.19316741560088
2019-07-05,119.85015554787418
2019-07-06,121.4433114414103
2019-07-07,106.02125820947114
2019-07-08,97.89180781195991
2019-07-09,94.91974881898837
2019-07-10,95.30827284249338
2019-07-11,97.56602143104044
2019-07-12,107.8328148404194
2019-07-13,107.7696163152437
2019-07-14,95.70296117064179
2019-07-15,93.5951146445443
2019-07-16,93.57184007374121
2019-07-17,93.65744901486346
2019-07-18,95.84018896186197
2019-07-19,105.26477704804701
2019-07-20,105.49475746053693
2019-07-21,94.58267081460998
2019-07-22,93.5482198409955
2019-07-23,93.52955409609402
2019-07-24,93.58641548565502
2019-07-25,93.91807811959903
2019-07-26,104.07351077313055
2019-07-27,104.29680838806314
2019-07-28,95.92792948496371
2019-07-29,95.5699389330568
2019-07-30,95.52696163152437
2019-07-31,95.63077543495794
2019-08-01,95.34629565618158
2019-08-02,104.73320659062104
2019-08-03,105.35194146791105
2019-08-04,95.14114529323655
2019-08-05,100.70647540039175
2019-08-06,100.71736375158429
2019-08-07,100.74397972116603
2019-08-08,101.00495448784422
2019-08-09,110.47442101624611
2019-08-10,110.69224565042056
2019-08-11,100.94204401428736
2019-08-12,100.81633828782118
2019-08-13,100.78661136075584
2019-08-14,100.96889042516419
2019-08-15,102.09430810001152
2019-08-16,110.8178361562392
2019-08-17,111.005761032377
2019-08-18,101.09574835810577
2019-08-19,100.763279179629
2019-08-20,100.83085608941123
2019-08-21,100.81466758843185
2019-08-22,101.07351077313055
2019-08-23,110.61285862426547
2019-08-24,110.82469178476784
2019-08-25,100.99608249798364
2019-08-26,100.7984214771287
2019-08-27,100.80786957022698
2019-08-28,100.89612858624265
2019-08-29,101.11994469408918
2019-08-30,110.82636248415716
2019-08-31,111.14995967277336
2019-09-01,110.02621269731536
2019-09-02,110.41640742020971
2019-09-03,110.34946422398895
2019-09-04,110.44204401428736
2019-09-05,111.65266735799055
2019-09-06,121.1654568498675
2019-09-07,121.41905749510312
2019-09-08,111.50858393824173
2019-09-09,111.37613780389445
2019-09-10,109.3528056227676
2019-09-11,109.65145754119138
2019-09-12,110.3379997695587
2019-09-13,120.09304067288858
2019-09-14,120.38299343242309
2019-09-15,110.1312363175481
2019-09-16,109.93835695356609
2019-09-17,110.1333678995276
2019-09-18,110.31772093559165
2019-09-19,110.66914391058877
2019-09-20,120.3889272957714
2019-09-21,120.64926834888811
2019-09-22,110.40096785343934
2019-09-23,110.31368821292776
2019-09-24,110.40972462265238
2019-09-25,111.4742481852748
